순,이름,팀,WAR,출장,완투,완봉,선발,승,패,세,홀드,이닝,실점,자책,타자,안타,2타,3타,홈런,볼넷,고4,사구,삼진,보크,폭투,ERA,FIP,WHIP,ERA+,FIP+,WAR(need to drop),WPA
1159,안영명,22K,0.07,4,0,0,0,0,0,0,0,3.1,1,1,13,3,1,0,0,0,0,0,1,0,0,2.70,2.74,0.90,152.5,149.1,0.07,-0.00
1160,손주영,22L,0.07,3,0,0,3,0,1,0,0,12.2,7,7,58,10,3,1,0,8,0,3,8,0,0,4.97,4.68,1.42,79.9,87.2,0.07,-0.09
1162,김태오,22K,0.07,5,0,0,0,0,0,0,0,4.1,2,2,22,9,0,0,0,0,0,0,5,0,0,4.15,1.03,2.08,99.1,402.0,0.07,-0.05
1164,이명우,17롯,0.06,34,0,0,0,2,0,0,4,26.2,20,17,124,34,3,0,3,7,0,2,15,1,0,5.74,5.09,1.54,87.8,98.8,0.06,0.49
1165,최동환,17L,0.06,35,0,0,0,1,2,1,5,38.0,26,24,171,39,7,0,9,15,0,5,31,1,3,5.68,6.76,1.42,85.2,70.1,0.06,-0.61
1167,김건태,18N,0.06,21,0,0,9,2,3,0,0,53.0,38,32,247,60,11,1,7,24,0,7,39,1,3,5.43,5.83,1.59,95.5,90.1,0.06,-0.73
1168,김승회,15롯,0.06,39,0,0,7,7,3,2,2,75.0,52,52,343,96,17,1,13,28,3,4,50,0,2,6.24,5.70,1.65,80.8,87.2,0.06,-1.42
1169,이명우,15롯,0.06,59,0,0,5,2,1,0,6,59.0,44,37,270,78,14,0,5,20,1,2,34,0,3,5.64,4.63,1.66,89.3,106.1,0.06,-0.82
1170,정용운,18K,0.06,3,0,0,3,1,0,0,0,10.0,7,7,45,10,0,0,1,8,0,0,5,0,1,6.30,6.53,1.80,81.5,78.9,0.06,-0.18
1171,안상빈,15k,0.06,13,0,0,0,0,0,0,0,16.0,13,9,84,23,3,1,1,12,0,1,25,0,2,5.06,3.74,2.19,99.3,134.4,0.06,-0.08
1172,박승주,21키,0.06,3,0,0,0,0,0,0,0,4.1,2,2,18,3,1,0,0,3,0,0,1,0,0,4.15,4.95,1.39,106.7,89.4,0.06,-0.00
1173,이우석,21N,0.06,10,0,0,0,1,0,0,0,9.2,6,6,49,13,4,0,1,7,0,3,8,0,0,5.59,6.13,2.07,81.3,73.5,0.06,0.06
1174,윤지웅,18L,0.06,10,0,0,0,0,0,0,0,6.1,4,3,33,9,2,0,0,3,0,3,4,0,0,4.26,5.41,1.90,118.3,95.4,0.06,-0.23
1175,강동연,20N,0.06,22,0,0,0,1,2,0,1,24.0,17,16,106,27,6,0,3,11,1,1,17,0,0,6.00,5.14,1.58,81.4,94.3,0.06,-0.62
1176,임기영,19K,0.06,12,0,0,8,2,3,0,0,48.2,33,31,225,67,14,1,7,19,0,2,37,0,0,5.73,5.05,1.77,73.1,82.7,0.06,-0.64
1177,신민혁,20N,0.06,17,0,0,7,2,3,0,0,42.0,27,27,196,57,7,0,10,13,0,3,26,0,0,5.79,6.56,1.67,84.4,74.3,0.06,-0.70
1179,김성훈,20K,0.05,3,0,0,0,0,0,0,0,3.0,1,1,13,1,0,0,0,4,0,0,3,0,0,3.00,5.56,1.67,160.2,86.0,0.05,-0.01
1182,김범수,21한,0.05,56,0,0,2,4,9,1,9,70.2,44,41,319,68,11,2,2,42,1,2,70,1,8,5.22,3.55,1.56,83.9,125.8,0.05,-1.36
1183,이명우,18롯,0.05,59,0,0,1,0,1,0,2,44.0,36,26,200,59,15,0,1,9,1,0,25,0,3,5.32,3.54,1.55,98.1,147.4,0.05,-0.90
1184,김태훈,21S,0.05,65,0,0,0,2,4,1,16,58.0,35,32,269,55,5,0,7,39,3,9,49,1,4,4.97,5.54,1.62,90.4,82.1,0.05,-0.06
1185,박종윤,16넥,0.05,1,0,0,1,0,0,0,0,2.0,1,1,13,5,0,0,0,2,0,0,0,0,0,4.50,6.79,3.50,116.7,76.3,0.05,-0.10
1187,김원중,15롯,0.05,15,0,0,0,0,0,0,1,20.1,15,13,99,21,0,1,1,15,1,3,20,0,1,5.75,4.80,1.77,87.6,101.2,0.05,-0.24
1188,이승헌,20롯,0.05,8,0,0,8,3,2,0,0,36.2,25,19,157,34,2,1,1,11,1,2,34,1,2,4.66,3.04,1.23,104.5,157.3,0.05,-0.30
1189,신재영,21S,0.05,20,0,0,1,0,0,0,0,28.1,18,18,124,35,5,1,3,2,0,4,27,0,1,5.72,3.44,1.31,78.5,133.3,0.05,-0.54
1190,이한진,15S,0.05,3,0,0,0,0,0,0,0,4.2,3,2,24,4,0,0,0,5,0,0,1,0,0,3.86,6.40,1.93,125.2,75.9,0.05,0.00
1191,민태호,17N,0.05,7,0,0,0,0,0,0,0,8.2,6,6,39,10,2,0,1,3,0,2,7,0,1,6.23,5.35,1.50,79.6,93.4,0.05,0.05
1192,전상현,18K,0.05,5,0,0,2,0,0,0,0,10.1,7,7,55,19,4,0,1,5,0,0,7,0,0,6.10,5.19,2.32,84.2,99.5,0.05,-0.22
1193,김건태,21N,0.05,6,0,0,0,0,0,0,0,6.2,4,4,29,2,0,0,1,7,0,0,5,0,3,5.40,6.93,1.35,84.1,65.3,0.05,-0.27
1195,오주원,20키,0.05,25,0,0,0,3,1,0,2,18.1,12,11,78,22,2,0,6,0,0,0,13,1,0,5.40,6.39,1.20,87.4,70.6,0.05,-0.24
1196,김정인,17넥,0.05,13,0,0,1,0,0,0,0,13.2,10,9,65,19,7,0,0,4,0,1,13,0,1,5.93,2.93,1.68,83.9,171.2,0.05,-0.34
1198,정재원,16한,0.05,14,0,0,0,0,0,0,0,21.1,19,18,102,28,7,0,2,9,1,1,16,0,3,7.59,4.78,1.73,69.2,109.5,0.05,-0.13
1201,이상민,20삼,0.05,17,0,0,1,0,1,0,1,14.0,10,10,69,17,2,0,4,11,1,1,13,0,2,6.43,7.77,2.00,76.3,63.7,0.05,-0.62
1203,김현준,21K,0.05,19,0,0,0,0,1,0,2,19.2,13,12,83,15,1,0,4,12,0,0,19,0,0,5.49,5.88,1.37,81.0,75.4,0.05,-0.24
1204,배민관,16L,0.05,2,0,0,0,0,0,0,0,5.2,4,4,23,5,1,0,3,1,0,0,1,0,0,6.35,10.85,1.06,80.1,43.7,0.05,-0.01
1206,김기태,16삼,0.05,17,0,0,15,4,4,0,0,75.0,61,59,343,94,18,1,20,22,0,10,34,0,2,7.08,7.63,1.55,74.5,68.5,0.05,-2.34
1207,금민철,17넥,0.05,36,0,0,7,4,4,0,3,54.0,40,38,269,81,14,1,3,33,0,3,42,0,2,6.33,4.90,2.11,78.5,101.3,0.05,-0.27
1208,박웅,21두,0.05,10,0,0,0,0,0,0,0,11.2,7,7,49,12,1,1,0,4,0,3,7,0,0,5.40,3.93,1.37,79.9,112.5,0.05,-0.02
1210,조한욱,19K,0.04,2,0,0,0,0,0,0,0,2.2,1,1,12,4,0,0,0,1,0,0,0,0,0,3.38,4.53,1.88,122.6,92.0,0.04,-0.01
1211,버틀러,19N,0.04,13,0,0,13,3,6,0,0,73.2,46,39,326,78,18,1,6,28,1,2,49,0,4,4.76,4.31,1.44,88.4,97.8,0.04,-1.15
1212,김민수,16k,0.04,7,0,0,0,0,0,1,0,8.0,6,6,41,14,1,0,1,3,0,0,6,0,1,6.75,5.04,2.13,77.4,103.6,0.04,-0.14
1214,심동섭,18K,0.04,7,0,0,0,0,0,0,1,5.2,4,4,27,7,4,0,0,3,0,0,5,0,0,6.35,3.66,1.77,80.8,141.6,0.04,-0.48
1216,오현택,16두,0.04,20,0,0,0,1,0,0,4,20.2,14,14,91,29,6,0,3,3,0,2,17,0,0,6.10,4.76,1.55,83.8,104.1,0.04,0.23
1217,이수민,22삼,0.04,4,0,0,0,0,0,0,0,4.2,3,3,23,3,0,0,1,5,0,1,2,0,0,5.79,9.12,1.71,72.2,45.4,0.04,-0.10
1220,이승현,16L,0.04,38,0,0,0,3,1,0,3,41.0,28,25,191,46,7,0,5,23,1,4,29,0,1,5.49,5.87,1.68,92.7,85.0,0.04,-0.58
1223,정회찬,16넥,0.04,11,0,0,0,0,0,0,0,9.2,7,7,47,8,2,0,0,9,0,2,2,0,1,6.52,6.79,1.76,80.6,76.3,0.04,-0.08
1226,고효준,21L,0.04,3,0,0,0,0,0,0,0,2.1,1,1,10,3,0,1,0,0,0,0,1,0,0,3.86,2.48,1.29,111.8,180.1,0.04,-0.14
1229,강동연,18두,0.04,8,0,0,0,1,0,0,0,11.2,8,7,49,10,2,0,2,5,0,0,5,0,0,5.40,6.49,1.29,93.6,77.2,0.04,-0.28
1230,남재현,20K,0.04,8,0,0,0,0,0,0,0,15.2,12,7,79,20,5,1,1,11,0,1,8,0,0,4.02,5.66,1.98,119.4,84.7,0.04,-0.16
1233,양현,22키,0.04,25,0,0,0,3,2,2,5,36.2,23,21,167,39,5,0,4,17,2,1,14,0,1,5.15,5.30,1.53,77.6,74.7,0.04,-0.73
1237,김영규,20N,0.04,20,0,0,13,2,2,0,1,67.2,47,41,296,83,9,2,12,14,0,2,55,2,5,5.45,4.95,1.43,89.6,98.5,0.04,-1.22
1239,홍상삼,19두,0.04,3,0,0,1,0,0,0,0,5.2,3,3,26,5,0,0,1,4,0,1,5,0,5,4.76,6.58,1.59,86.2,61.2,0.04,0.02
1240,안지만,16삼,0.04,31,0,0,0,2,5,5,5,37.1,26,24,173,44,9,1,9,15,0,4,41,0,1,5.79,6.26,1.58,91.1,83.6,0.04,-1.14
1241,오석주,19L,0.04,3,0,0,0,0,0,0,0,5.0,3,3,24,6,1,0,2,3,0,0,4,0,1,5.40,8.80,1.80,76.0,44.8,0.04,-0.00
1243,지명성,22K,0.04,2,0,0,0,0,0,0,0,2.0,1,1,10,3,0,0,0,0,0,1,1,0,1,4.50,3.84,1.50,91.5,105.1,0.04,0.00
1244,김진성,19N,0.04,42,0,0,0,1,2,0,5,42.0,25,20,178,39,10,1,6,15,1,2,35,1,6,4.29,4.74,1.29,98.3,89.3,0.04,-0.31
1245,민태호,18N,0.04,8,0,0,0,1,0,0,0,9.2,7,6,42,11,3,0,1,4,0,1,4,0,2,5.59,5.90,1.55,92.9,89.0,0.04,0.08
1246,험버,15K,0.04,12,0,0,11,3,3,0,0,50.2,38,38,244,62,16,0,11,32,0,5,35,0,6,6.75,7.25,1.86,73.1,68.1,0.04,-1.28
1247,정찬헌,19L,0.04,13,0,0,0,1,1,6,0,10.0,5,2,46,11,4,0,0,6,0,0,11,0,0,1.80,3.00,1.70,228.1,138.1,0.04,-0.30
1248,김현수,22K,0.04,1,0,0,0,0,0,0,0,2.0,1,1,9,3,1,0,0,1,0,0,1,0,0,4.50,3.84,2.00,90.6,106.5,0.04,-0.00
1252,박종윤,17넥,0.03,1,0,0,0,0,0,0,0,4.0,3,3,19,4,0,0,0,4,0,0,2,0,0,6.75,5.74,2.00,73.7,87.6,0.03,0.00
1253,김경태,16한,0.03,10,0,0,0,0,0,0,0,11.2,10,10,58,17,3,0,2,9,0,0,12,0,1,7.71,6.28,2.23,68.1,83.8,0.03,-0.12
1254,박주성,20키,0.03,3,0,0,0,0,0,0,0,2.0,1,1,11,2,0,0,0,3,0,0,1,0,0,4.50,7.06,2.50,104.9,67.2,0.03,0.01
1255,김진수,21L,0.03,3,0,0,0,0,0,0,0,2.1,1,1,9,2,1,0,0,0,0,0,2,0,0,3.86,1.62,0.86,111.8,276.3,0.03,-0.04
1256,박성민,16두,0.03,4,0,0,0,0,0,0,0,3.1,2,2,15,5,0,0,1,2,0,0,3,0,0,5.40,7.69,2.10,94.7,63.4,0.03,-0.03
1257,이창욱,15S,0.03,2,0,0,0,0,0,0,0,3.0,2,2,13,2,0,0,0,2,0,0,1,0,2,6.00,4.95,1.33,80.5,98.0,0.03,-0.00
1258,임서준,16N,0.03,2,0,0,1,0,1,0,0,6.1,5,4,31,10,3,0,0,3,0,0,4,0,1,5.68,3.95,2.05,89.6,131.0,0.03,-0.12
1260,심재민,15k,0.03,50,0,0,1,2,3,0,1,56.1,45,43,270,68,11,0,3,41,3,7,29,0,9,6.87,5.68,1.94,73.2,87.3,0.03,-0.92
1261,이강준,20K,0.03,4,0,0,0,0,0,0,0,5.2,4,4,33,9,1,1,1,5,0,3,3,0,0,6.35,9.03,2.47,75.6,52.3,0.03,-0.05
1263,이명종,22키,0.03,27,0,0,0,4,1,0,4,27.1,17,16,126,28,4,0,3,16,1,2,20,0,1,5.27,5.17,1.61,75.9,76.3,0.03,-0.10
1264,함덕주,16두,0.03,15,0,0,0,0,0,0,0,8.2,6,6,46,10,3,0,0,11,1,0,7,0,2,6.23,5.64,2.42,82.0,91.2,0.03,-0.24
1266,전용훈,17두,0.03,7,0,0,0,0,0,0,0,9.0,7,6,39,11,3,1,0,2,0,0,6,0,0,6.00,3.07,1.44,80.2,162.1,0.03,-0.03
1267,소이현,20N,0.03,13,0,0,0,0,0,0,0,12.1,9,9,59,8,2,0,1,14,0,1,8,0,1,6.57,6.96,1.78,74.4,69.3,0.03,-0.10
1268,조현우,15롯,0.03,3,0,0,0,0,0,0,0,4.0,3,2,15,3,1,0,2,1,0,0,4,0,0,4.50,8.87,1.00,112.0,57.0,0.03,-0.01
1270,윤석민,18K,0.03,28,0,0,3,0,8,11,0,40.0,32,30,182,55,13,0,9,10,2,0,29,0,5,6.75,5.91,1.63,76.0,87.2,0.03,-2.90
1271,장필준,22삼,0.03,19,0,0,1,0,3,0,0,30.0,20,19,139,38,11,1,1,15,2,3,17,0,1,5.70,4.24,1.77,73.2,96.3,0.03,-1.20
1272,박동수,22N,0.03,10,0,0,0,0,0,0,0,14.2,10,9,74,11,3,0,0,21,0,1,15,0,1,5.52,5.79,2.18,73.7,71.0,0.03,0.04
1273,송윤준,22한,0.03,3,0,0,0,0,0,0,0,4.1,3,3,21,3,0,1,0,2,0,2,3,0,0,6.23,4.72,1.15,65.0,86.4,0.03,0.01
1274,전유수,17S,0.03,18,0,0,0,0,0,0,1,20.2,16,15,103,28,8,0,1,13,1,3,20,0,2,6.53,4.61,1.98,77.1,108.9,0.03,-0.44
1275,송창현,19한,0.03,3,0,0,2,0,1,0,0,12.2,9,9,57,15,1,0,4,4,0,0,5,0,0,6.39,7.67,1.50,64.8,54.0,0.03,-0.26
1276,이현호,20한,0.02,16,0,0,0,0,2,0,0,15.1,12,11,75,18,0,0,4,10,0,1,15,1,3,6.46,7.14,1.83,73.2,67.1,0.02,-0.84
1277,조현우,22K,0.02,19,0,0,0,0,0,0,2,12.0,8,6,57,14,3,1,0,4,0,4,5,0,0,4.50,4.51,1.50,91.5,89.6,0.02,-0.09
1278,양현,15두,0.02,13,0,0,0,0,0,0,0,10.1,7,6,50,19,1,1,2,0,0,3,7,0,0,5.23,5.65,1.84,89.7,80.6,0.02,-0.11
1280,홍건희,17K,0.02,31,0,0,2,1,1,0,0,59.0,44,42,270,83,17,2,5,21,0,2,41,0,7,6.41,4.62,1.76,77.6,108.0,0.02,-0.51
1281,조무근,22롯,0.02,2,0,0,0,0,0,0,0,2.0,1,1,9,2,1,0,0,1,0,0,1,0,0,4.50,3.84,1.50,92.5,106.7,0.02,0.00
1282,노건우,22삼,0.02,3,0,0,0,0,0,0,0,2.0,1,1,11,2,0,0,0,3,0,0,2,0,0,4.50,5.84,2.50,92.8,69.1,0.02,-0.09
1283,이호중,20N,0.02,4,0,0,0,0,0,0,0,4.1,3,3,23,7,0,0,1,2,0,1,3,0,0,6.23,7.25,2.08,78.4,67.1,0.02,-0.03
1284,유경국,16L,0.02,2,0,0,2,0,0,0,0,5.1,4,4,25,7,1,0,1,4,0,0,0,0,1,6.75,8.48,2.06,75.3,58.5,0.02,-0.22
1285,장현식,19N,0.02,53,0,0,0,5,4,0,9,54.2,31,28,246,58,7,1,9,23,0,4,49,0,6,4.61,5.23,1.48,91.4,81.0,0.02,-0.48
1286,이찬혁,20L,0.02,4,0,0,0,0,0,0,0,3.1,2,2,17,4,0,0,1,3,0,1,1,0,1,5.40,10.46,2.10,85.7,43.7,0.02,0.00
1287,김주한,17S,0.02,63,0,0,3,6,5,5,11,69.2,51,46,320,82,13,4,10,32,5,5,45,1,2,5.94,5.69,1.64,84.7,89.2,0.02,-2.13
1288,송승기,22L,0.02,7,0,0,0,0,1,0,0,8.1,5,5,40,9,2,0,1,6,0,0,10,0,1,5.40,4.66,1.80,73.6,84.7,0.02,-0.31
1289,문성현,21키,0.02,4,0,0,0,0,0,0,0,3.1,2,2,18,3,2,0,0,6,0,0,3,0,1,5.40,6.93,2.70,82.1,63.4,0.02,-0.01
1290,권휘,22두,0.02,10,0,0,0,0,0,0,1,9.1,6,6,40,8,0,0,1,5,0,1,5,0,2,5.79,5.59,1.39,68.8,71.1,0.02,0.02
1291,가빌리오,21S,0.02,15,0,0,15,6,4,0,0,81.1,54,53,351,88,18,0,7,30,1,6,70,0,3,5.86,4.02,1.45,76.5,113.0,0.02,-0.68
1292,유원상,16L,0.02,19,0,0,0,2,1,0,1,24.0,18,17,115,31,3,1,3,13,1,2,15,0,2,6.38,5.92,1.83,79.8,84.2,0.02,-0.68
1293,박경태,18K,0.02,4,0,0,0,0,0,0,0,6.1,5,4,29,7,2,0,0,2,0,1,6,0,1,5.68,3.36,1.42,90.3,154.3,0.02,0.02
1294,최세창,20두,0.02,3,0,0,0,0,0,0,0,3.0,2,1,15,5,0,0,1,0,0,0,1,0,0,3.00,7.22,1.67,154.4,62.0,0.02,-0.01
1295,김진욱,18한,0.02,3,0,0,1,0,0,0,0,5.2,4,4,30,6,0,0,0,3,0,3,4,0,0,6.35,5.60,1.59,83.4,94.0,0.02,-0.04
1296,하준수,22N,0.02,2,0,0,0,0,0,0,0,3.0,2,2,15,3,1,0,0,3,0,0,1,0,0,6.00,5.67,2.00,67.9,72.4,0.02,-0.00
1297,김원중,18롯,0.02,30,0,0,30,8,7,0,0,145.1,115,112,681,173,37,2,28,77,1,11,137,0,7,6.94,6.25,1.72,75.2,83.7,0.02,-2.69
1298,김주한,19S,0.02,11,0,0,1,1,1,0,1,12.0,7,7,56,12,4,1,0,7,1,2,10,0,2,5.25,3.74,1.58,81.1,112.6,0.02,-0.41
1299,박진태,21K,0.02,59,0,0,0,3,3,0,9,65.0,44,43,305,68,11,0,6,36,0,13,45,0,5,5.95,5.41,1.60,74.7,82.3,0.02,-1.08
1302,이용호,16두,0.02,1,0,0,0,0,0,0,0,1.2,1,1,9,3,1,0,0,1,0,0,0,0,0,5.40,5.59,2.40,94.7,92.3,0.02,-0.00
1303,최민준,21S,0.02,38,0,0,12,3,3,0,4,86.0,56,56,398,93,17,0,11,50,0,7,62,1,5,5.86,5.54,1.66,76.6,81.9,0.02,-1.71
1304,김건우,21S,0.02,6,0,0,4,0,1,0,0,11.0,7,6,54,8,1,0,1,12,0,0,7,0,1,4.91,6.51,1.82,91.4,69.2,0.02,-0.10
1305,강승현,18한,0.02,2,0,0,0,0,0,0,0,1.2,1,1,8,3,0,0,1,0,0,0,2,0,2,5.40,9.23,1.80,98.1,59.3,0.02,0.00
1306,박정준,22삼,0.02,8,0,0,0,0,0,0,0,10.0,7,7,45,10,2,0,2,5,0,1,4,0,0,6.30,6.94,1.50,66.3,60.0,0.02,-0.01
1307,김유영,22롯,0.02,68,0,0,0,5,2,0,13,51.0,34,32,254,72,15,1,4,30,2,3,44,0,4,5.65,4.46,2.00,73.7,91.5,0.02,-0.88
1308,임지섭,19L,0.01,8,0,0,0,0,0,0,0,6.2,4,2,33,5,0,0,0,8,0,1,9,0,0,2.70,4.75,1.95,152.0,86.7,0.01,-0.46
1309,신정락,18L,0.01,49,0,0,1,3,7,0,5,50.2,37,33,227,59,8,0,5,17,0,6,56,0,3,5.86,4.27,1.50,86.1,117.5,0.01,-1.14
1311,류진욱,20N,0.01,3,0,0,0,0,0,0,0,3.0,2,2,14,4,1,0,1,1,0,0,3,0,0,6.00,6.89,1.67,81.4,71.2,0.01,0.05
1313,임준혁,18S,0.01,6,0,0,0,0,0,0,0,7.1,6,6,35,12,6,0,0,3,0,0,2,0,1,7.36,4.52,2.05,71.4,114.6,0.01,-0.08
1316,한주성,18두,0.01,3,0,0,0,0,0,0,0,4.0,3,3,22,8,1,0,0,1,0,1,1,0,0,6.75,4.83,2.25,74.9,107.3,0.01,-0.10
1319,김태형,18L,0.01,2,0,0,0,0,0,0,0,1.2,1,1,8,2,0,0,1,1,0,0,1,0,0,5.40,12.23,1.80,93.4,39.7,0.01,-0.07
1320,권혁,17한,0.01,37,0,0,0,1,3,0,11,31.1,23,22,147,39,8,0,6,9,0,5,17,0,3,6.32,6.48,1.53,79.6,78.2,0.01,-0.78
1321,안인산,21N,0.01,7,0,0,0,0,0,0,0,6.2,5,4,34,3,1,0,0,7,0,3,9,0,3,5.40,5.13,1.50,84.1,87.1,0.01,-0.08
1322,황인준,19K,0.01,5,0,0,2,0,0,0,0,11.1,8,8,53,14,5,1,2,5,1,0,11,0,2,6.35,4.82,1.68,66.0,86.7,0.01,-0.29
1323,윤기호,15한,0.01,3,0,0,0,0,0,0,0,2.2,2,2,10,2,0,0,1,1,0,0,0,0,0,6.75,9.62,1.13,73.8,51.4,0.01,0.00
1324,김창훈,22롯,0.01,1,0,0,0,0,0,0,0,1.2,1,1,8,3,1,0,0,0,0,0,2,0,0,5.40,0.94,1.80,77.1,447.3,0.01,0.00
1325,박세웅,22삼,0.01,5,0,0,0,0,0,0,0,2.2,2,2,14,1,0,0,0,5,0,1,2,0,0,6.75,8.59,2.25,61.8,46.9,0.01,-0.07
1326,황덕균,15k,0.01,3,0,0,0,0,0,0,0,3.2,3,3,16,0,0,0,0,5,0,0,2,0,0,7.36,6.62,1.36,68.2,75.7,0.01,0.02
1327,백정현,15삼,0.01,31,0,0,1,0,0,0,2,28.0,19,19,135,32,10,1,3,20,1,1,37,0,3,6.11,4.51,1.86,80.8,109.3,0.01,0.12
1328,정광운,15한,0.01,2,0,0,0,0,0,0,0,1.1,1,1,7,2,0,0,0,1,0,0,1,0,0,6.75,4.37,2.25,73.8,112.4,0.01,-0.00
1329,문승원,22S,0.01,23,0,0,0,1,1,3,3,24.2,15,14,112,32,6,0,3,7,0,2,25,0,0,5.11,3.99,1.58,81.5,106.0,0.01,-0.46
1330,봉민호,18S,0.01,1,0,0,0,0,0,0,0,1.1,1,1,5,1,0,0,1,0,0,0,2,0,0,6.75,10.58,0.75,77.9,51.7,0.01,-0.02
1331,윤지웅,19N,0.01,13,0,0,0,1,0,0,0,12.2,8,7,55,14,2,0,3,4,0,1,9,0,1,4.97,6.25,1.42,84.7,67.8,0.01,-0.24
1332,양현,21키,0.01,45,0,0,0,1,2,0,5,48.0,31,25,225,59,11,0,3,26,4,1,22,0,1,4.69,4.67,1.77,94.6,93.4,0.01,-0.52
1333,강태경,21N,0.01,3,0,0,3,0,1,0,0,12.2,8,8,61,13,3,0,2,10,0,2,10,0,2,5.68,6.65,1.82,79.9,68.0,0.01,-0.36
1334,정수민,17N,0.01,15,0,0,1,1,1,0,0,28.0,21,21,128,31,5,0,7,16,0,1,28,0,2,6.75,6.81,1.68,73.5,73.7,0.01,-0.23
1335,변시원,20K,0.00,4,0,0,0,1,0,0,0,5.0,4,2,25,8,1,0,0,3,0,0,1,0,0,3.60,4.96,2.20,133.3,96.7,0.00,0.01
1336,이선우,19K,0.00,3,0,0,0,0,0,0,0,1.2,1,1,7,1,0,0,1,1,0,0,2,0,0,5.40,10.60,1.20,76.6,38.0,0.00,-0.01
1337,헤일리,19삼,0.00,19,0,0,19,5,8,0,0,87.2,59,56,386,95,12,2,5,34,0,6,84,1,5,5.75,3.60,1.47,75.5,118.1,0.00,-1.03
1338,박상혁,16N,0.00,2,0,0,0,0,0,0,0,2.1,2,2,13,3,1,0,1,3,0,0,3,0,0,7.71,10.65,2.57,66.0,48.3,0.00,-0.01
1339,유원석,19L,0.00,2,0,0,0,0,0,0,0,3.1,2,2,17,2,0,0,1,5,0,0,4,0,0,5.40,9.40,2.10,76.0,42.6,0.00,0.04
1340,장재혁,22K,0.00,3,0,0,0,0,0,0,0,3.0,2,2,15,3,0,0,0,3,0,0,4,0,3,6.00,3.67,2.00,67.9,111.6,0.00,-0.02
1341,강동호,21롯,0.00,1,0,0,0,0,0,0,0,1.1,1,1,7,1,1,0,0,1,0,1,1,0,1,6.75,6.33,1.50,67.3,70.8,0.00,0.00
1342,배민서,19N,0.00,4,0,0,0,0,0,0,0,3.1,2,2,17,7,1,0,0,0,0,1,1,0,0,5.40,3.70,2.10,78.0,113.3,0.00,-0.03
1343,류원석,21L,0.00,6,0,0,0,0,0,0,0,6.0,4,4,28,1,1,0,0,9,0,1,8,0,0,6.00,5.67,1.67,71.9,78.0,0.00,0.04
1344,조무근,17k,0.00,16,0,0,0,0,0,0,3,14.2,13,12,70,21,6,1,2,3,0,1,9,0,3,7.36,5.10,1.64,68.8,97.8,0.00,-0.43
1345,이종혁,17k,0.00,16,0,0,0,2,0,0,0,19.0,16,14,97,25,4,1,3,10,0,5,10,0,1,6.63,7.10,1.84,76.4,70.1,0.00,-0.17
1346,문대원,21두,0.00,2,0,0,0,0,0,0,0,1.1,1,1,9,2,0,0,1,2,0,0,1,0,0,6.75,16.08,3.00,63.9,25.8,0.00,0.00
1357,강동연,19두,-0.00,5,0,0,0,0,0,0,0,5.0,3,3,22,8,2,0,2,0,0,0,3,0,0,5.40,7.40,1.60,76.0,52.9,-0.00,-0.15
1358,강지광,20S,-0.00,6,0,0,0,0,0,0,0,3.2,3,2,20,7,0,0,1,1,0,0,4,0,0,4.91,5.74,2.18,98.3,86.4,-0.00,-0.24
1359,이승헌,21롯,-0.00,16,0,0,12,0,3,0,0,57.2,39,37,278,65,10,0,2,43,0,7,32,1,11,5.77,5.28,1.87,78.7,84.6,-0.00,-0.93
1360,윤길현,17롯,-0.00,40,0,0,0,1,4,0,13,39.1,29,28,182,46,8,2,3,16,2,5,43,0,3,6.41,3.99,1.58,78.6,125.7,-0.00,-0.78
1361,유원상,18N,-0.00,41,0,0,0,1,4,0,5,47.1,37,34,225,63,17,1,5,17,1,5,30,0,5,6.46,5.27,1.69,80.3,99.7,-0.00,-2.03
1362,임치영,17S,-0.00,1,0,0,0,0,0,0,0,1.0,1,1,6,3,0,0,0,0,0,0,1,0,0,9.00,1.74,3.00,55.9,287.2,-0.00,-0.00
1363,윤산흠,21한,-0.00,5,0,0,0,0,0,0,0,3.0,2,2,19,7,0,0,0,2,0,2,2,0,0,6.00,6.00,3.00,73.0,74.3,-0.00,-0.06
1364,남경호,15두,-0.00,5,0,0,0,0,0,0,0,9.0,7,6,40,5,1,0,2,7,0,1,10,0,0,6.00,6.95,1.33,78.1,65.9,-0.00,-0.11
1365,오동욱,21한,-0.00,34,0,0,0,0,1,0,2,25.0,17,15,117,21,9,0,3,16,0,5,13,0,0,5.40,6.37,1.48,81.1,70.0,-0.00,-0.32
1366,김민수,18K,-0.00,2,0,0,0,0,0,0,0,1.0,1,1,4,1,0,0,0,1,0,0,1,0,0,9.00,4.83,2.00,58.9,108.2,-0.00,-0.06
1367,문동주,22한,-0.00,13,0,0,4,1,3,0,2,28.2,19,18,127,28,5,1,5,14,0,1,36,1,2,5.65,4.66,1.47,71.6,87.3,-0.00,0.23
1368,김건국,21롯,-0.00,13,0,0,0,0,0,0,0,22.0,16,16,104,27,8,0,3,14,0,0,17,0,2,6.55,5.47,1.86,69.4,81.6,-0.00,0.09
1369,고우석,18L,-0.01,56,0,0,0,3,5,0,3,67.0,51,44,312,69,12,2,10,37,0,5,44,1,2,5.91,6.34,1.58,85.3,79.0,-0.01,-2.20
1370,김해수,17넥,-0.01,1,0,0,0,0,0,0,0,1.0,1,1,7,1,0,0,0,1,0,2,1,0,0,9.00,10.74,2.00,55.3,46.8,-0.01,-0.00
