의원A,의원B,수정안반영폐기,본회의의결,소관위심사,철회,본회의부의안건,본회의불부의,소관위접수,폐기,체계자구심사,정부이송,접수,대안반영폐기,공포,본희의의결
강기윤(姜起潤),허숙정(許淑湞),0,0,0,0,0,0,0,0,0,0,0,0,0,0
강기윤(姜起潤),허영(許榮),0,49,1,3,0,0,1,0,0,0,0,1,0,0
강기윤(姜起潤),허은아(許垠娥),0,51,37,4,0,3,7,0,0,0,7,29,1,0
강기윤(姜起潤),허종식(許琮植),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강기윤(姜起潤),홍기원(洪起元),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강기윤(姜起潤),홍문표(洪文杓),2,50,81,5,0,3,21,1,0,0,7,23,3,0
강기윤(姜起潤),홍석준(洪碩晙),2,50,49,6,0,0,20,1,0,0,7,22,1,0
강기윤(姜起潤),홍성국(洪性國),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강기윤(姜起潤),홍영표(洪永杓),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강기윤(姜起潤),홍익표(洪翼杓),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강기윤(姜起潤),홍정민(洪貞敏),0,49,3,3,0,0,1,0,0,0,0,3,0,0
강기윤(姜起潤),황보승희(皇甫承希),1,46,68,1,0,4,22,0,0,0,7,33,1,0
강기윤(姜起潤),황운하(黃雲夏),0,49,1,3,0,0,1,0,0,0,0,1,0,0
강기윤(姜起潤),황희(黃熙),0,49,0,3,0,0,1,0,0,0,0,0,0,0
강대식(姜大植),강득구(姜得求),0,51,0,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),강민국(姜旻局),0,53,54,4,0,0,15,1,0,0,8,27,3,0
강대식(姜大植),강민정(姜旼姃),0,26,3,3,0,0,0,0,0,0,0,1,0,0
강대식(姜大植),강병원(姜炳遠),0,51,1,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),강선우(姜仙祐),0,51,2,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),강성희(姜聖熙),0,0,0,0,0,0,0,0,0,0,0,0,0,0
강대식(姜大植),강은미(姜恩美),0,3,2,0,0,0,2,0,0,0,2,2,0,0
강대식(姜大植),강준현(康準鉉),0,51,1,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),강훈식(姜勳植),0,51,0,3,0,0,1,1,0,0,0,4,0,0
강대식(姜大植),고민정(高旼廷),0,51,0,3,0,0,0,0,0,0,0,2,0,0
강대식(姜大植),고영인(高永寅),0,51,3,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),고용진(高榕禛),0,51,1,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),구자근(具滋根),6,52,108,5,0,0,27,0,0,0,8,41,4,0
강대식(姜大植),권명호(權明浩),6,52,134,4,0,0,42,2,0,0,8,35,9,0
강대식(姜大植),권성동(權性東),2,44,60,4,0,0,11,0,1,0,8,29,1,0
강대식(姜大植),권영세(權寧世),0,53,72,4,0,0,28,1,1,0,8,20,8,0
강대식(姜大植),권은희(權垠希),0,30,29,4,0,0,6,0,0,0,5,10,2,0
강대식(姜大植),권인숙(權仁淑),0,51,2,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),권칠승(權七勝),0,51,1,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),기동민(奇東旻),0,51,0,3,0,0,0,0,0,0,0,2,0,0
강대식(姜大植),김경만(金京萬),0,51,0,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),김경협(金炅俠),0,51,0,3,0,0,1,0,0,0,0,0,0,0
강대식(姜大植),김교흥(金敎興),0,51,0,3,0,0,0,0,0,0,0,2,0,0
강대식(姜大植),김기현(金起炫),0,53,83,4,0,0,13,1,1,0,8,41,4,0
강대식(姜大植),김남국(金南局),0,42,3,0,0,0,0,0,0,0,0,3,0,0
강대식(姜大植),김도읍(金度邑),1,53,60,4,0,0,15,1,0,0,8,18,2,0
강대식(姜大植),김두관(金斗官),0,51,4,3,0,0,3,0,0,0,0,2,0,0
강대식(姜大植),김미애(金美愛),3,52,76,4,0,2,23,0,1,0,8,27,3,0
강대식(姜大植),김민기(金敏基),0,51,0,3,0,0,1,0,0,0,0,4,0,0
강대식(姜大植),김민석(金民錫),0,51,3,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),김민철(金敏徹),0,51,4,3,0,0,2,0,0,0,0,2,0,0
강대식(姜大植),김병기(金炳基),0,51,0,3,0,0,1,0,0,0,0,4,0,0
강대식(姜大植),김병욱(金炳旭),3,96,157,8,0,0,53,2,0,0,9,50,16,0
강대식(姜大植),김병욱(金炳旭),3,96,157,8,0,0,53,2,0,0,9,50,16,0
강대식(姜大植),김병주(金柄周),0,51,0,3,0,0,1,0,0,0,0,8,0,0
강대식(姜大植),김상훈(金相勳),14,53,111,5,0,2,23,1,1,0,8,54,14,0
강대식(姜大植),김상희(金相姬),0,51,2,3,0,0,2,0,0,0,0,0,0,0
강대식(姜大植),김석기(金碩基),1,53,90,5,0,0,26,1,0,0,8,42,12,0
강대식(姜大植),김성원(金成願),1,53,115,4,0,0,37,1,1,0,8,46,10,0
강대식(姜大植),김성주(金成柱),0,51,6,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),김성환(金星煥),0,51,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),김수흥(金洙興),0,51,2,3,0,0,1,0,0,0,0,3,0,0
강대식(姜大植),김승남(金承南),0,51,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),김승수(金承洙),4,53,143,6,0,2,25,1,0,0,8,47,13,0
강대식(姜大植),김승원(金勝源),0,51,0,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),김영배(金永培),0,51,0,3,0,0,2,0,0,0,0,4,0,0
강대식(姜大植),김영선(金映宣),2,26,11,3,0,0,10,0,0,0,0,0,0,0
강대식(姜大植),김영식(金英植),9,53,131,5,0,0,44,1,0,0,9,52,9,0
강대식(姜大植),김영주(金榮珠),0,51,0,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),김영진(金榮鎭),0,51,0,3,0,0,0,0,0,0,0,2,0,0
강대식(姜大植),김영호(金映豪),0,51,0,3,0,0,1,0,0,0,0,0,0,0
강대식(姜大植),김예지(金睿智),8,53,122,5,0,2,30,1,1,0,8,54,9,0
강대식(姜大植),김용민(金容民),0,51,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),김용판(金用判),16,53,202,4,0,0,50,2,0,0,9,61,16,0
강대식(姜大植),김웅(金雄),0,53,43,4,0,2,13,1,0,0,8,14,4,0
강대식(姜大植),김원이(金元二),0,51,2,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),김윤덕(金潤德),0,51,4,3,0,0,0,0,0,0,0,2,0,0
강대식(姜大植),김의겸(金宜謙),0,26,0,3,0,0,1,0,0,0,0,0,0,0
강대식(姜大植),김정재(金汀才),4,53,104,5,0,0,29,1,0,0,8,45,7,0
강대식(姜大植),김정호(金禎鎬),0,51,3,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),김종민(金鐘民),0,51,6,3,0,0,3,0,0,0,0,1,0,0
강대식(姜大植),김주영(金周暎),0,50,3,3,0,0,1,1,0,0,0,2,0,0
강대식(姜大植),김진표(金振杓),0,25,1,0,0,0,0,0,0,0,0,3,0,0
강대식(姜大植),김철민(金哲玟),0,49,2,3,0,0,0,0,0,0,0,3,0,0
강대식(姜大植),김태년(金太年),0,49,0,3,0,0,2,0,0,0,0,1,0,0
강대식(姜大植),김태호(金台鎬),0,41,37,4,0,0,20,0,0,0,8,23,3,0
강대식(姜大植),김학용(金學容),2,25,57,5,0,0,12,0,0,0,1,18,5,0
강대식(姜大植),김한규(金翰奎),0,25,1,3,0,0,2,0,0,0,0,0,0,0
강대식(姜大植),김한정(金漢正),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),김형동(金亨東),0,51,97,4,0,0,22,1,1,0,10,35,8,0
강대식(姜大植),김홍걸(金弘傑),0,14,1,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),김회재(金會在),0,49,0,3,0,0,0,0,0,0,0,4,0,0
강대식(姜大植),김희곤(金熙坤),0,51,75,4,0,0,19,0,0,0,8,24,2,0
강대식(姜大植),김희국(金熙國),0,51,68,6,0,0,18,2,0,0,8,36,9,0
강대식(姜大植),남인순(南仁順),0,49,1,3,0,0,2,0,0,0,0,1,0,0
강대식(姜大植),노용호(魯容昊),5,25,26,4,0,0,14,0,0,0,0,9,0,0
강대식(姜大植),노웅래(盧雄來),0,49,3,3,0,0,0,1,0,0,0,3,0,0
강대식(姜大植),도종환(都鍾煥),0,49,2,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),류성걸(柳性杰),2,51,58,4,0,0,18,1,1,0,8,26,4,0
강대식(姜大植),류호정(柳好貞),0,3,3,0,0,0,1,0,0,0,2,1,0,0
강대식(姜大植),맹성규(孟聖奎),0,49,2,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),문정복(文貞福),0,49,2,3,0,0,2,0,0,0,0,0,0,0
강대식(姜大植),문진석(文振碩),0,49,0,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),민병덕(閔炳德),0,49,3,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),민형배(閔馨培),0,33,1,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),민홍철(閔洪喆),0,49,3,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),박광온(朴洸瑥),0,49,0,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),박대수(朴大壽),7,51,139,4,0,0,38,0,1,0,8,37,4,0
강대식(姜大植),박대출(朴大出),3,51,50,4,0,0,20,0,0,0,8,24,3,0
강대식(姜大植),박덕흠(朴德欽),4,36,109,4,0,0,30,0,0,0,2,33,1,0
강대식(姜大植),박범계(朴範界),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),박병석(朴炳錫),0,25,0,3,0,0,0,0,0,0,0,0,0,0
강대식(姜大植),박상혁(朴商赫),0,49,1,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),박성민(朴聖敏),4,50,117,5,0,0,35,1,2,0,9,39,4,0
강대식(姜大植),박성준(朴省俊),0,49,2,3,0,0,1,0,0,0,0,4,0,0
강대식(姜大植),박성중(朴成重),1,50,62,4,0,0,16,2,1,0,8,21,3,0
강대식(姜大植),박수영(朴洙瑩),1,51,45,4,0,0,15,1,0,0,8,20,3,0
강대식(姜大植),박영순(朴英淳),0,50,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),박완주(朴完柱),0,24,0,0,0,0,0,0,0,0,0,1,0,0
강대식(姜大植),박용진(朴用鎭),0,49,7,3,0,0,1,0,0,0,0,0,0,0
강대식(姜大植),박재호(朴在昊),0,49,1,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),박정(朴釘),0,49,3,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),박정하(朴正河),1,25,41,4,0,0,19,0,0,0,0,12,5,0
강대식(姜大植),박주민(朴柱民),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),박진(朴振),1,51,64,4,0,2,15,1,0,0,8,26,4,0
강대식(姜大植),박찬대(朴贊大),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),박형수(朴亨修),3,50,40,4,0,0,17,0,1,0,8,14,4,0
강대식(姜大植),박홍근(朴洪根),0,50,1,3,0,0,1,0,0,0,0,3,0,0
강대식(姜大植),배준영(裵俊英),16,51,68,4,0,0,37,1,1,0,9,22,5,0
강대식(姜大植),배진교(裵晋敎),0,3,3,0,0,0,0,0,0,0,2,4,0,0
강대식(姜大植),배현진(裵賢鎭),3,51,42,4,0,0,16,1,0,0,8,20,2,0
강대식(姜大植),백종헌(白宗憲),1,51,161,5,0,2,51,0,1,0,9,48,9,0
강대식(姜大植),백혜련(白惠蓮),0,49,0,3,0,0,2,0,0,0,0,3,0,0
강대식(姜大植),변재일(卞在一),0,49,0,3,0,0,1,1,0,0,0,3,0,0
강대식(姜大植),서동용(徐東榕),0,49,2,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),서범수(徐範洙),0,51,73,4,0,0,26,0,0,0,8,29,3,0
강대식(姜大植),서병수(徐秉洙),0,51,58,4,0,0,17,0,0,0,8,29,2,0
강대식(姜大植),서삼석(徐參錫),0,49,1,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),서영교(徐瑛敎),1,49,3,3,0,0,1,0,0,0,0,3,0,0
강대식(姜大植),서영석(徐暎錫),0,49,4,3,0,0,1,0,0,0,0,0,0,0
강대식(姜大植),서일준(徐一俊),7,50,127,5,0,0,35,0,0,0,8,45,10,0
강대식(姜大植),서정숙(徐正淑),1,50,79,4,0,0,28,0,0,0,8,29,8,0
강대식(姜大植),설훈(薛勳),0,49,2,3,0,0,3,0,0,0,0,1,0,0
강대식(姜大植),성일종(成一鍾),1,51,83,5,0,2,26,1,0,0,8,34,7,0
강대식(姜大植),소병철(蘇秉哲),0,49,1,3,0,0,2,0,0,0,0,3,0,0
강대식(姜大植),소병훈(蘇秉勳),0,49,0,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),송갑석(宋甲錫),0,49,0,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),송기헌(宋基憲),0,49,6,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),송석준(宋錫俊),2,50,55,4,0,2,29,1,1,0,8,26,3,0
강대식(姜大植),송언석(宋彦錫),4,47,83,5,0,0,19,1,0,0,5,36,3,0
강대식(姜大植),송옥주(宋玉珠),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),송재호(宋在祜),0,49,2,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),신동근(申東根),0,49,0,3,0,0,0,0,0,0,0,1,0,0
강대식(姜大植),신영대(申榮大),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),신원식(申源湜),4,51,140,4,0,2,19,1,0,0,8,35,6,0
강대식(姜大植),신정훈(辛正勳),0,49,0,3,0,0,1,0,0,0,0,3,0,0
강대식(姜大植),신현영(申賢榮),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),심상정(沈相奵),0,3,2,0,0,0,0,0,0,0,2,3,0,0
강대식(姜大植),안규백(安圭伯),0,49,12,3,0,0,2,0,0,0,0,10,0,0
강대식(姜大植),안민석(安敏錫),0,49,1,3,0,0,0,0,0,0,0,2,0,0
강대식(姜大植),안병길(安炳吉),4,50,75,4,0,0,18,0,0,0,8,28,5,0
강대식(姜大植),안철수(安哲秀),0,25,18,3,0,0,16,0,0,0,0,4,1,0
강대식(姜大植),안호영(安浩永),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),양경숙(梁敬淑),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),양금희(梁琴喜),11,51,148,4,0,0,36,1,0,0,9,53,9,0
강대식(姜大植),양기대(梁基大),0,49,1,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),양이원영(梁李媛瑛),0,45,2,3,0,0,1,0,0,0,0,0,0,0
강대식(姜大植),양정숙(梁貞淑),0,0,11,0,0,0,1,0,0,0,0,4,0,0
강대식(姜大植),양향자(梁香子),0,20,3,0,0,0,2,0,0,0,0,2,0,0
강대식(姜大植),어기구(魚基龜),0,49,1,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),엄태영(嚴泰永),1,50,68,5,0,0,24,1,2,0,8,23,4,0
강대식(姜大植),오기형(吳奇炯),0,49,5,3,0,0,1,0,0,0,0,0,0,0
강대식(姜大植),오영환(吳永煥),0,49,1,3,0,0,3,0,0,0,0,2,0,0
강대식(姜大植),용혜인(龍慧仁),0,0,1,0,0,0,0,0,0,0,1,1,0,0
강대식(姜大植),우상호(禹相虎),0,49,0,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),우원식(禹元植),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),위성곤(魏聖坤),0,49,2,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),유경준(兪京濬),6,50,142,6,0,0,34,1,1,0,9,56,10,0
강대식(姜大植),유기홍(柳基洪),0,49,2,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),유동수(柳東秀),0,49,3,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),유상범(劉相凡),3,50,55,4,0,0,23,0,0,0,8,20,2,0
강대식(姜大植),유의동(兪義東),0,51,125,5,0,0,21,0,0,0,10,22,7,0
강대식(姜大植),유정주(兪訂炷),0,49,0,3,0,0,1,0,0,0,0,0,0,0
강대식(姜大植),윤건영(尹建永),0,49,1,3,0,0,0,0,0,0,0,0,0,0
강대식(姜大植),윤관석(尹官石),0,40,0,0,0,0,0,0,0,0,0,1,0,0
강대식(姜大植),윤두현(尹斗鉉),0,51,125,4,0,2,35,0,1,0,10,47,6,0
강대식(姜大植),윤미향(尹美香),0,20,0,0,0,0,0,0,0,0,0,0,0,0
강대식(姜大植),윤상현(尹相現),2,30,19,4,0,0,11,0,0,0,5,7,0,0
강대식(姜大植),윤영덕(尹永德),0,49,2,3,0,0,1,0,0,0,0,0,0,0
강대식(姜大植),윤영석(尹永碩),1,50,33,4,0,0,11,0,1,0,8,16,3,0
강대식(姜大植),윤영찬(尹永燦),0,49,2,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),윤재갑(尹才鉀),0,49,7,3,0,0,1,0,0,0,0,6,1,0
강대식(姜大植),윤재옥(尹在玉),1,50,67,5,0,0,16,0,0,0,8,28,7,0
강대식(姜大植),윤주경(尹柱卿),0,51,72,4,0,0,19,0,0,0,10,28,6,0
강대식(姜大植),윤준병(尹準炳),0,49,0,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),윤창현(尹暢賢),6,51,97,4,0,0,25,0,0,0,9,37,6,0
강대식(姜大植),윤한홍(尹漢洪),1,51,75,5,0,0,16,0,1,0,8,35,8,0
강대식(姜大植),윤호중(尹昊重),0,50,0,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),윤후덕(尹厚德),0,49,2,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),이개호(李介昊),0,49,1,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),이달곤(李達坤),1,50,52,4,0,0,16,0,1,0,8,17,0,0
강대식(姜大植),이동주(李東洲),0,49,0,3,0,0,1,0,0,0,0,0,0,0
강대식(姜大植),이만희(李晩熙),3,51,55,4,0,0,23,0,1,0,8,34,3,0
강대식(姜大植),이명수(李明洙),1,50,105,6,0,0,34,0,0,0,8,44,5,0
강대식(姜大植),이병훈(李炳勳),0,50,1,3,0,0,1,0,0,0,0,3,0,0
강대식(姜大植),이상민(李相珉),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),이상헌(李相憲),0,50,0,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),이성만(李成萬),0,40,1,0,0,0,0,0,0,0,0,2,0,0
강대식(姜大植),이소영(李素永),0,49,0,3,0,0,1,0,0,0,0,3,0,0
강대식(姜大植),이수진(李壽珍),0,49,1,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),이수진(李秀眞),0,49,0,3,0,0,2,0,0,0,0,1,0,0
강대식(姜大植),이양수(李亮壽),3,51,71,4,0,0,25,0,0,0,8,27,5,0
강대식(姜大植),이용(李鏞),5,51,74,4,0,0,22,0,0,0,9,27,4,0
강대식(姜大植),이용빈(李龍彬),0,50,3,3,0,0,1,0,0,0,0,2,1,0
강대식(姜大植),이용선(李庸瑄),0,49,2,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),이용우(李龍雨),0,49,6,3,0,0,1,0,0,0,0,0,0,0
강대식(姜大植),이용호(李容鎬),1,25,11,3,0,0,6,0,0,0,1,3,1,0
강대식(姜大植),이원욱(李元旭),0,49,0,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),이원택(李源澤),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),이은주(李恩周),0,3,4,0,0,0,0,0,0,0,2,4,0,0
강대식(姜大植),이인선(李仁善),0,25,50,3,0,0,29,0,0,0,4,6,0,0
강대식(姜大植),이인영(李仁榮),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),이장섭(李將燮),0,49,2,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),이재명(李在明),0,25,0,3,0,0,1,0,0,0,0,0,0,0
강대식(姜大植),이재정(李在汀),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),이정문(李楨文),0,49,2,3,0,0,1,0,0,0,0,3,0,0
강대식(姜大植),이종배(李鍾培),4,51,63,5,0,0,25,0,1,0,7,36,4,0
강대식(姜大植),이종성(李鍾成),8,51,91,5,0,0,36,0,0,0,8,42,5,0
강대식(姜大植),이주환(李周桓),4,51,102,5,0,0,17,0,0,0,8,34,9,0
강대식(姜大植),이채익(李埰益),2,50,84,4,0,0,24,1,1,0,8,34,7,0
강대식(姜大植),이철규(李喆圭),1,51,50,4,0,0,24,0,0,0,8,28,2,0
강대식(姜大植),이탄희(李誕熙),0,49,0,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),이태규(李泰珪),6,29,27,3,0,0,14,1,0,0,4,11,0,0
강대식(姜大植),이학영(李學永),0,49,0,3,0,0,1,0,0,0,0,0,0,0
강대식(姜大植),이해식(李海植),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),이헌승(李憲昇),1,50,36,4,0,0,23,1,0,0,10,21,0,0
강대식(姜大植),이형석(李炯錫),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),인재근(印在謹),0,49,1,3,0,0,2,0,0,0,0,1,1,0
강대식(姜大植),임병헌(林炳憲),8,25,31,3,0,0,13,0,2,0,0,8,1,0
강대식(姜大植),임오경(林五卿),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),임이자(林利子),0,51,68,4,0,0,20,2,1,0,7,33,5,0
강대식(姜大植),임종성(林鍾聲),0,49,3,3,0,0,2,0,0,0,0,4,0,0
강대식(姜大植),임호선(林昊宣),0,49,4,3,0,0,1,0,0,0,0,3,0,0
강대식(姜大植),장경태(張耿態),0,49,1,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),장동혁(張東赫),1,25,15,3,0,0,7,0,1,0,0,3,1,0
강대식(姜大植),장제원(張濟元),0,50,19,4,0,0,9,0,0,0,7,14,0,0
강대식(姜大植),장철민(張喆敏),0,49,2,3,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),장혜영(張惠英),0,4,3,0,0,0,0,0,0,0,2,3,0,0
강대식(姜大植),전봉민(田奉珉),0,35,51,4,0,0,12,0,0,0,3,24,7,0
강대식(姜大植),전용기(田溶冀),0,49,1,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),전재수(田載秀),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),전주혜(全珠惠),4,51,89,4,0,0,27,1,0,0,7,30,4,0
강대식(姜大植),전해철(全海澈),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),전혜숙(全惠淑),0,49,5,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),정경희(丁慶姬),4,51,74,4,0,2,27,0,2,0,7,21,2,0
강대식(姜大植),정동만(鄭東萬),2,50,92,4,0,0,25,0,0,0,8,25,4,0
강대식(姜大植),정성호(鄭成湖),0,49,1,3,0,0,1,1,0,0,0,6,0,0
강대식(姜大植),정우택(鄭宇澤),8,25,32,3,0,0,22,0,0,0,2,13,4,0
강대식(姜大植),정운천(鄭雲天),2,50,38,4,0,0,22,1,0,0,7,26,2,0
강대식(姜大植),정일영(鄭日永),0,49,0,3,0,0,1,1,0,0,0,1,0,0
강대식(姜大植),정점식(鄭点植),0,51,37,4,0,0,10,0,1,0,7,18,1,0
강대식(姜大植),정진석(鄭鎭碩),0,51,69,5,0,0,15,0,1,0,7,26,2,0
강대식(姜大植),정청래(鄭淸來),0,49,0,3,0,0,1,0,0,0,0,0,0,0
강대식(姜大植),정춘숙(鄭春淑),0,49,0,3,0,0,2,0,0,0,0,2,0,0
강대식(姜大植),정태호(鄭泰浩),0,49,1,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),정필모(鄭必模),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),정희용(鄭熙溶),1,51,115,4,0,0,29,2,0,0,7,39,5,0
강대식(姜大植),조경태(趙慶泰),2,51,58,4,0,0,24,0,1,0,7,31,2,0
강대식(姜大植),조명희(曺明姬),15,51,116,4,0,2,27,0,1,0,7,39,7,0
강대식(姜大植),조수진(趙修眞),6,50,110,4,0,0,33,0,0,0,7,42,8,0
강대식(姜大植),조승래(趙承來),0,49,1,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),조오섭(曺五燮),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),조은희(趙恩禧),4,25,14,3,0,0,16,0,0,0,1,10,0,0
강대식(姜大植),조응천(趙應天),0,49,0,3,0,0,0,1,0,0,0,2,0,0
강대식(姜大植),조정식(趙正湜),0,49,0,3,0,0,0,0,0,0,0,0,0,0
강대식(姜大植),조정훈(趙廷訓),0,0,4,0,0,0,1,0,0,0,0,2,0,0
강대식(姜大植),조해진(曺海珍),0,50,27,4,0,0,14,0,0,0,7,18,0,0
강대식(姜大植),주철현(朱哲鉉),0,49,1,3,0,0,1,0,0,0,0,4,0,0
강대식(姜大植),주호영(朱豪英),1,50,39,4,0,0,19,0,0,0,7,17,0,0
강대식(姜大植),지성호(池成浩),0,51,83,4,0,0,37,1,0,0,8,33,9,0
강대식(姜大植),진선미(陳善美),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),진성준(陳聲準),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),천준호(千俊鎬),0,49,0,3,0,0,0,0,0,0,0,0,0,0
강대식(姜大植),최기상(崔基相),0,49,0,3,0,0,1,0,0,0,0,1,0,0
강대식(姜大植),최승재(崔承宰),0,51,88,5,0,0,21,1,0,0,7,31,9,0
강대식(姜大植),최연숙(崔姸淑),1,29,37,3,0,0,12,0,0,0,4,12,2,0
강대식(姜大植),최영희(崔英姬),4,25,34,3,0,0,11,0,1,0,0,5,0,0
강대식(姜大植),최인호(崔仁昊),0,49,0,3,0,0,1,0,0,0,0,4,0,0
강대식(姜大植),최재형(崔在亨),2,25,7,3,0,0,6,0,0,0,1,5,0,0
강대식(姜大植),최종윤(崔鍾允),0,49,2,3,0,0,1,0,0,0,0,3,0,0
강대식(姜大植),최춘식(崔春植),12,50,88,4,0,0,43,0,0,0,8,29,5,0
강대식(姜大植),최형두(崔炯斗),3,51,54,4,0,0,21,0,0,0,7,29,1,0
강대식(姜大植),최혜영(崔惠英),0,50,1,3,0,0,1,0,0,0,0,0,0,0
강대식(姜大植),추경호(秋慶鎬),2,51,127,4,0,0,23,3,0,0,7,61,14,0
강대식(姜大植),태영호(太永浩),4,51,103,4,0,0,40,1,0,0,7,39,6,0
강대식(姜大植),하영제(河榮帝),4,42,126,2,0,0,32,2,0,0,7,43,11,0
강대식(姜大植),하태경(河泰慶),0,51,42,5,0,0,10,0,0,0,7,15,1,0
강대식(姜大植),한기호(韓起鎬),1,51,71,4,0,0,21,0,0,0,7,26,6,0
강대식(姜大植),한무경(韓茂景),1,50,92,4,0,0,32,0,1,0,7,30,6,0
강대식(姜大植),한병도(韓秉道),0,49,1,3,0,0,1,0,0,0,0,1,0,0
